,gene,validation,localization
3901,YLL029W,Verified,cytosol
3902,YLR127C,Verified,null
3903,YER017C,Verified,membrane
3904,YKR063C,Verified,nucle
3905,YLR027C,Verified,cytosol
3906,YDL132W,Verified,null
3907,YHR097C,Uncharacterized,nucle
3908,YMR096W,Verified,null
3909,YGR229C,Verified,null
3910,YGR182C,Dubious,cellular_component
3911,YER082C,Verified,nucle
3912,YKL069W,Verified,null
3913,YHR173C,Uncharacterized,null
3914,YMR003W,Verified,null
3915,YPL177C,Verified,nucle
3916,YKL092C,Verified,null
3917,YLR260W,Verified,membrane
3918,YDL241W,Uncharacterized,null
3919,YKL152C,Verified,mitochond
3920,YMR001C,Uncharacterized,nucle
3921,YBL082C,Verified,endoplasm
3922,YDL081C,Verified,cytosol
3923,YLR149C,Dubious,cellular_component
3924,YMR138W,Verified,null
3925,YFL018C,Verified,mitochond
3926,YDR149C,Dubious,cellular_component
3927,YJL139C,Verified,null
3928,YPL097W,Verified,mitochond
3929,YLR066W,Verified,null
3930,YDR334W,Verified,nucle
3931,YLR375W,Verified,null
3932,YPR142C,Dubious,cellular_component
3933,YMR038C,Verified,null
3934,YJL066C,Verified,mitochond
3935,YOR106W,Verified,membrane
3936,YGR117C,Uncharacterized,null
3937,YHR033W,Uncharacterized,null
3938,YOR342C,Verified,null
3939,YFR029W,Verified,membrane
3940,YBR153W,Verified,cellular_component
3941,YOR073W,Dubious,nucle
3942,YOR008C,Uncharacterized,membrane
3943,YDR291W,Verified,null
3944,YMR289W,Verified,null
3945,YAL015C,Verified,nucle
3946,YBR240C,Verified,nucle
3947,YIL157C,Verified,membrane
3948,YNL074C,Verified,null
3949,YPL151C,Verified,null
3950,YKL007W,Verified,null
3951,YLR180W,Verified,cytoplasm
3952,YJL213W,Verified,null
3953,YDR416W,Verified,nucle
3954,YOR277C,Dubious,cellular_component
3955,YGL129C,Verified,mitochond
3956,YOL065C,Verified,endoplasm
3957,YMR181C,Uncharacterized,cellular_component
3958,YBL022C,Verified,mitochond
3959,YGL164C,Verified,nucle
3960,YOL130W,Verified,membrane
3961,YDR125C,Verified,null
3962,YHR214W,Dubious,cellular_component
3963,YLR460C,Uncharacterized,cellular_component
3964,YLL046C,Verified,null
3965,YLR051C,Verified,null
3966,YLR004C,Verified,endoplasm
3967,YFR012W,Uncharacterized,null
3968,YPR201W,Verified,membrane
3969,YIL073C,Verified,nucle
3970,YGR222W,Verified,membrane
3971,YNR072W,Verified,membrane
3972,YOL047C,Verified,membrane
3973,YKL113C,Verified,nucle
3974,YHR012W,Verified,null
3975,YIL022W,Verified,null
3976,YNL248C,Verified,nucle
3977,YDR440W,Verified,nucle
3978,YOR055W,Dubious,cellular_component
3979,YLR326W,Uncharacterized,null
3980,YML132W,Verified,membrane
3981,YBR025C,Verified,cytoplasm
3982,YDL186W,Uncharacterized,cellular_component
3983,YKL128C,Verified,null
3984,YER170W,Verified,membrane
3985,YKL222C,Verified,nucle
3986,YLR139C,Verified,null
3987,YMR277W,Verified,nucle
3988,YML049C,Verified,null
3989,YCR068W,Verified,membrane
3990,YLR446W,Uncharacterized,cellular_component
3991,YGL125W,Verified,null
3992,YLR164W,Verified,membrane
3993,YKR104W,Verified,membrane
3994,YOR248W,Dubious,cellular_component
3995,YER116C,Verified,nucle
3996,YMR160W,Verified,null
3997,YCL073C,Verified,membrane
3998,YMR197C,Verified,membrane
3999,YAR071W,Verified,extracellular
4000,YLL060C,Verified,null
4001,YKL219W,Verified,null
4002,YJR032W,Verified,cytosol
4003,YIR037W,Verified,membrane
4004,YGL012W,Verified,endoplasm
4005,SCER_lnc1291,null,null
4006,YGR129W,Verified,nucle
4007,YMR073C,Verified,null
4008,YAR018C,Verified,null
4009,YDR213W,Verified,nucle
4010,YNL053W,Verified,nucle
4011,YGR208W,Verified,null
4012,YNL024C,Uncharacterized,null
4013,YKR079C,Verified,nucle
4014,YMR055C,Verified,null
4015,YDR066C,Verified,null
4016,YOR190W,Verified,null
4017,YNL304W,Verified,mitochond
4018,YPR165W,Verified,null
4019,YJL047C,Verified,null
4020,YDR275W,Verified,null
4021,YEL061C,Verified,nucle
4022,YML027W,Verified,nucle
4023,YGR021W,Uncharacterized,null
4024,YHR194W,Verified,membrane
4025,YGR288W,Verified,nucle
4026,YOR295W,Verified,nucle
4027,YLR102C,Verified,null
4028,YPR030W,Verified,nucle
4029,YDL208W,Verified,null
4030,YFL037W,Verified,nucle
4031,YJR132W,Verified,nucle
4032,YPL198W,Verified,nucle
4033,YDR366C,Uncharacterized,null
4034,YFR035C,Uncharacterized,cellular_component
4035,YNL111C,Verified,membrane
4036,YPL058C,Verified,membrane
4037,YNL182C,Verified,nucle
4038,YNR011C,Verified,null
4039,YHR071W,Verified,nucle
4040,YLR309C,Verified,cytosol
4041,YDR153C,Verified,null
4042,YJL170C,Verified,membrane
4043,YKL026C,Verified,membrane
4044,YDR308C,Verified,null
4045,YLR372W,Verified,endoplasm
4046,YLR389C,Verified,membrane
4047,YDL168W,Verified,null
4048,YDL026W,Dubious,cellular_component
4049,YBR234C,Verified,null
4050,YIL163C,Uncharacterized,cellular_component
4051,YBR261C,Verified,cytosol
4052,YPR088C,Verified,endoplasm
4053,YBR286W,Verified,null
4054,YNL287W,Verified,null
4055,YOL146W,Verified,null
4056,SCER_lnc0651,null,null
4057,YHR144C,Verified,null
4058,YDR006C,Verified,nucle
4059,YGR123C,Verified,nucle
4060,YMR314W,Verified,nucle
4061,SCER_lnc0081,null,null
4062,YPL118W,Verified,mitochond
4063,YLR241W,Verified,null
4064,YGR090W,Verified,nucle
4065,YDL233W,Uncharacterized,null
4066,YNL132W,Verified,null
4067,YBR029C,Verified,endoplasm
4068,YJR149W,Uncharacterized,null
4069,YKL048C,Verified,null
4070,YNL137C,Verified,mitochond
4071,YAL036C,Verified,cytoplasm
4072,YCL028W,Verified,cytosol
4073,YHR208W,Verified,null
4074,YDL065C,Verified,membrane
4075,YGL244W,Verified,nucle
4076,YMR254C,Dubious,cellular_component
4077,YNL229C,Verified,cytosol
4078,YDL030W,Verified,null
4079,YEL011W,Verified,null
4080,YGR001C,Verified,null
4081,YGR250C,Verified,cytoplasm
4082,YDR515W,Verified,cytoplasm
4083,YOR254C,Verified,null
4084,YOR201C,Verified,mitochond
4085,YHL046C,Verified,cellular_component
4086,YAR047C,Dubious,cellular_component
4087,YHR119W,Verified,null
4088,YHR076W,Verified,nucle
4089,YOR336W,Verified,endoplasm
4090,YPL252C,Verified,mitochond
4091,YOR094W,Verified,null
4092,YER157W,Verified,null
4093,YOL022C,Verified,null
4094,YEL037C,Verified,nucle
4095,YBL059W,Uncharacterized,null
4096,YCR096C,Verified|silenced_gene,cellular_component
4097,YFL061W,Verified,cellular_component
4098,YNL196C,Verified,null
4099,YMR101C,Verified,null
4100,YCL050C,Verified,null
4101,YCR021C,Verified,membrane
4102,YPR079W,Verified,null
4103,YDR170C,Verified,cytosol
4104,YPR122W,Verified,null
4105,YHR048W,Uncharacterized,membrane
4106,YNL318C,Verified,membrane
4107,YJL039C,Verified,nucle
4108,YBR006W,Verified,null
4109,YNL212W,Verified,null
4110,YDR387C,Uncharacterized,membrane
4111,YER015W,Verified,null
4112,YBL053W,Dubious,cellular_component
4113,YML006C,Verified,membrane
4114,YPR046W,Verified,nucle
4115,YDR439W,Verified,nucle
4116,YLR401C,Verified,nucle
4117,YLR125W,Uncharacterized,cellular_component
4118,YHR095W,Dubious,cellular_component
4119,YLR070C,Verified,cellular_component
4120,YDL130W,Verified,cytosol
4121,YLR025W,Verified,cytoplasm
4122,YER139C,Verified,nucle
4123,YMR094W,Verified,nucle
4124,YDR341C,Verified,null
4125,YJL013C,Verified,null
4126,YJL064W,Dubious,cellular_component
4127,YKR021W,Verified,null
4128,YNL018C,Uncharacterized,null
4129,YKL067W,Verified,membrane
4130,YKL090W,Verified,cellular_component
4131,YMR005W,Verified,null
4132,YLR262C,Verified,cytosol
4133,YDL243C,Verified,cellular_component
4134,YER084W,Dubious,cellular_component
4135,YPL175W,Verified,endoplasm
4136,YKL105C,Verified,null
4137,YDL087C,Verified,nucle
4138,YKL150W,Verified,membrane
4139,YMR225C,Verified,mitochond
4140,YOR173W,Verified,cytoplasm
4141,YNL323W,Verified,endoplasm
4142,YPL091W,Verified,nucle
4143,YML068W,Verified,cellular_component
4144,YIR008C,Verified,nucle
4145,YKL186C,Verified,nucle
4146,YGL166W,Verified,nucle
4147,YDR524C,Dubious,null
4148,YOR333C,Dubious,cellular_component
4149,YDR293C,Verified,cytoplasm
4150,YBR155W,Verified,cytoplasm
4151,YBL024W,Verified,nucle
4152,YOR071C,Verified,membrane
4153,YPL171C,Verified,cellular_component
4154,YGL079W,Verified,null
4155,YAL017W,Verified,null
4156,YBR242W,Uncharacterized,null
4157,YNL158W,Verified,membrane
4158,YBR108W,Verified,membrane
4159,YJL151C,Verified,membrane
4160,YNL076W,Verified,cytoplasm
4161,YLR182W,Verified,nucle
4162,YKL001C,Verified,null
4163,YBR173C,Verified,nucle
4164,YIR022W,Verified,endoplasm
4165,YMR308C,Verified,nucle
4166,YGL162W,Verified,null
4167,YOR271C,Uncharacterized,null
4168,YMR183C,Verified,membrane
4169,YDR414C,Verified,membrane
4170,YLL044W,Dubious,cellular_component
4171,YOL132W,Verified,null
4172,YHR216W,Verified,cytoplasm
4173,YNL260C,Verified,nucle
4174,YBL020W,Verified,membrane
4175,YHR010W,Verified,cytosol
4176,YCL034W,Verified,cytoplasm
4177,YNL231C,Verified,null
4178,YIL024C,Uncharacterized,cellular_component
4179,YLL021W,Verified,null
4180,YOL041C,Verified,nucle
4181,YIL071C,Verified,null
4182,YOL109W,Verified,membrane
4183,YNR025C,Dubious,cellular_component
4184,YNR070W,Verified,membrane
4185,YML130C,Verified,endoplasm
4186,YLR328W,Verified,null
4187,YBR228W,Verified,nucle
4188,YNL246W,Verified,nucle
4189,YGR046W,Verified,mitochond
4190,YLR039C,Verified,membrane
4191,YNL097C,Verified,null
4192,YDR039C,Verified,membrane
4193,YBR090C,Uncharacterized,null
4194,YBR027C,Uncharacterized,cellular_component
4195,YGL057C,Verified,null
4196,YER172C,Dubious,null
4197,YDL184C,Verified,cytosol
4198,YDL046W,Verified,null
4199,YLR162W,Uncharacterized,cellular_component
4200,YKL224C,Verified,null
4201,YEL058W,Verified,null
4202,YMR019W,Verified,nucle
4203,YMR148W,Verified,membrane
4204,YML047C,Verified,membrane
4205,YLR006C,Verified,cytoplasm
4206,YKR102W,Verified,null
4207,YER149C,Verified,null
4208,YER114C,Verified,null
4209,YHR127W,Verified,nucle
4210,YOR300W,Dubious,cellular_component
4211,YIL086C,Dubious,cellular_component
4212,YAR073W,Dubious,cellular_component
4213,YMR228W,Verified,membrane
4214,YLL062C,Verified,null
4215,YHL014C,Verified,null
4216,YER045C,Verified,nucle
4217,YMR028W,Verified,cytosol
4218,YLR422W,Verified,mitochond
4219,YLR093C,Verified,membrane
4220,YIR031C,Verified,null
4221,YKR051W,Uncharacterized,null
4222,YJR030C,Uncharacterized,cellular_component
4223,YBR297W,Verified,nucle
4224,YMR030W,Uncharacterized,nucle
4225,YDL151C,Dubious,cellular_component
4226,YGL010W,Verified,null
4227,YMR122C,Uncharacterized,cellular_component
4228,YDR064W,Verified,cytosol
4229,YMR275C,Verified,cellular_component
4230,YIL020C,Verified,null
4231,YOR192C,Uncharacterized,membrane
4232,YMR202W,Verified,endoplasm
4233,YKR077W,Verified,null
4234,YDR273W,Verified,membrane
4235,YPR063C,Uncharacterized,null
4236,YGR231C,Verified,mitochond
4237,YEL063C,Verified,membrane
4238,YDR454C,Verified,null
4239,YML021C,Verified,nucle
4240,YPR032W,Verified,cytosol
4241,YJR130C,Verified,null
4242,YFL039C,Verified,null
4243,YNL117W,Verified,cytosol
4244,YIL052C,Verified,cytosol
4245,YAL069W,Dubious,cellular_component
4246,YPL064C,Verified,null
4247,YNR013C,Verified,membrane
4248,YDR360W,Dubious,cellular_component
4249,YHR073W,Dubious,cytoplasm
4250,YJL172W,Verified,null
4251,YDR151C,Verified,null
4252,YBL078C,Verified,membrane
4253,YNL051W,Verified,null
4254,YKL024C,Verified,nucle
4255,YKL126W,Verified,null
4256,YDR306C,Verified,null
4257,YPL061W,Verified,mitochond
4258,YLR370C,Verified,mitochond
4259,YDR343C,Verified,membrane
4260,YLR387C,Verified,cytosol
4261,YAL034C,Verified,cellular_component
4262,YNR039C,Verified,endoplasm
4263,YAL043C,Verified,null
4264,YIL165C,Uncharacterized,cellular_component
4265,YER042W,Verified,cytoplasm
4266,YHR146W,Verified,nucle
4267,YPL125W,Verified,nucle
4268,YDR289C,Verified,nucle
4269,YPR126C,Dubious,cellular_component
4270,YNL285W,Dubious,cellular_component
4271,YOL140W,Verified,mitochond
4272,YGR125W,Uncharacterized,null
4273,YLR305C,Verified,membrane
4274,YBR194W,Verified,cytoplasm
4275,YJL092W,Verified,nucle
4276,YMR316W,Verified,null
4277,YIL038C,Verified,cytoplasm
4278,YIL138C,Verified,null
4279,YIL143C,Verified,nucle
4280,YGR092W,Verified,null
4281,YOL166C,Dubious,cellular_component
4282,YJL207C,Verified,null
4283,YLR247C,Verified,null
4284,YOR038C,Verified,nucle
4285,YDL235C,Verified,nucle
4286,YGL081W,Uncharacterized,cellular_component
4287,YGR103W,Verified,nucle
4288,SCER_lnc1551,null,null
4289,YGR178C,Verified,cytoplasm
4290,YGR057C,Verified,cytoplasm
4291,YNL139C,Verified,nucle
4292,YGL143C,Verified,mitochond
4293,YJR123W,Verified,cytosol
4294,YOL075C,Verified,membrane
4295,YBR294W,Verified,null
4296,YDL067C,Verified,mitochond
4297,YOL020W,Verified,membrane
4298,YDR135C,Verified,membrane
4299,YNL292W,Verified,nucle
4300,YMR256C,Verified,mitochond
4301,YGL242C,Verified,cellular_component
4302,YBL109W,Dubious,cellular_component
4303,YOR252W,Verified,null
4304,YGR078C,Verified,cytoplasm
4305,YPR001W,Verified,mitochond
4306,YGR007W,Verified,null
4307,YHL033C,Verified,cytosol
4308,YGL252C,Verified,cytoplasm
4309,YER155C,Verified,cytoplasm
4310,YBR037C,Verified,membrane
4311,YGL074C,Dubious,cellular_component
4312,YOR096W,Verified,cytosol
4313,YEL035C,Uncharacterized,cellular_component
4314,YGR025W,Dubious,cellular_component
4315,YPL205C,Dubious,cellular_component
4316,YPL250C,Verified,cellular_component
4317,YNL148C,Verified,null
4318,YGL119W,Verified,mitochond
4319,YMR103C,Uncharacterized,cellular_component
4320,YCL056C,Verified,membrane
4321,YNL194C,Verified,membrane
4322,YCR023C,Verified,membrane
4323,YGR278W,Verified,null
4324,YBL057C,Verified,cytoplasm
4325,YBR073W,Verified,nucle
4326,YPR175W,Verified,nucle
4327,YBR004C,Verified,endoplasm
4328,YPR120C,Verified,nucle
4329,YBL041W,Verified,nucle
4330,YDL058W,Verified,membrane
4331,YNL214W,Verified,membrane
4332,YLR403W,Verified,nucle
4333,YPR180W,Verified,nucle
4334,YOR203W,Dubious,cellular_component
4335,YEL013W,Verified,membrane
4336,YPR040W,Verified,null
4337,YDR385W,Verified,null
4338,YOR280C,Verified,cellular_component
4339,YDR480W,Verified,nucle
4340,YML004C,Verified,null
4341,YHR093W,Dubious,cellular_component
4342,YLR023C,Verified,null
4343,YBR059C,Verified,null
4344,YDL198C,Verified,mitochond
4345,YLR072W,Verified,membrane
4346,YER180C,Verified,cellular_component
4347,YGR212W,Verified,nucle
4348,YJL011C,Verified,nucle
4349,YKL138C,Verified,mitochond
4350,YPL093W,Verified,nucle
4351,YDR347W,Verified,mitochond
4352,YER086W,Verified,null
4353,YDR207C,Verified,null
4354,YLR264W,Verified,cytosol
4355,YKR023W,Uncharacterized,null
4356,YDL218W,Uncharacterized,null
4357,YKL038W,Verified,nucle
4358,YDR424C,Verified,cytoplasm
4359,YLR286C,Verified,extracellular
4360,YNL016W,Verified,cytoplasm
4361,YDL118W,Dubious,cellular_component
4362,YGL199C,Dubious,cellular_component
4363,YKL107W,Uncharacterized,cellular_component
4364,YPL079W,Verified,cytosol
4365,YDL085W,Verified,mitochond
4366,YFL049W,Verified,nucle
4367,YKR018C,Verified,null
4368,YOR171C,Verified,endoplasm
4369,YKL003C,Verified,mitochond
4370,YHR069C,Dubious,nucle
4371,YDR329C,Verified,membrane
4372,YFR025C,Verified,null
4373,YBR175W,Verified,null
4374,YGL249W,Verified,null
4375,YKL192C,Verified,null
4376,YIL041W,Verified,membrane
4377,YLR311C,Dubious,membrane
4378,YPR098C,Verified,null
4379,YNR009W,Verified,null
4380,__not_aligned,null,null
4381,YJR151C,Verified,null
4382,YKL065C,Verified,endoplasm
4383,YJR046W,Verified,nucle
4384,YMR007W,Uncharacterized,cellular_component
4385,YDL172C,Dubious,cellular_component
4386,YFL023W,Verified,cytoplasm
4387,YDR092W,Verified,nucle
4388,YPL108W,Uncharacterized,null
4389,YBR171W,Verified,membrane
4390,YJL157C,Verified,nucle
4391,YNL070W,Verified,membrane
4392,YOR059C,Verified,null
4393,YOR273C,Verified,membrane
4394,YBR200W,Uncharacterized,null
4395,YNL262W,Verified,null
4396,YAR028W,Uncharacterized,null
4397,YAR053W,Dubious,cellular_component
4398,YOL069W,Verified,nucle
4399,YLL042C,Verified,cellular_component
4400,YDR412W,Verified,cytoplasm
4401,YDR129C,Verified,null
4402,YOL134C,Dubious,cellular_component
4403,YJL199C,Uncharacterized,cellular_component
4404,YBR157C,Verified,cellular_component
4405,YCL036W,Verified,cellular_component
4406,YOL092W,Verified,membrane
4407,YOR077W,Verified,null
4408,YOL043C,Verified,nucle
4409,YDR402C,Verified,cellular_component
4410,YIL026C,Verified,nucle
4411,YEL041W,Verified,cellular_component
4412,YGL042C,Dubious,cellular_component
4413,YNL244C,Verified,null
4414,YNR027W,Verified,null
4415,YLR458W,Dubious,null
4416,YGL055W,Verified,membrane
4417,YBR092C,Verified,null
4418,YNL095C,Uncharacterized,membrane
4419,YDR529C,Verified,mitochond
4420,YGR044C,Verified,nucle
4421,YBL113C,Uncharacterized,cellular_component
4422,YOR219C,Verified,null
4423,YLR135W,Verified,nucle
4424,YPL226W,Verified,cytoplasm
4425,SCER_lnc0960,null,null
4426,YML018C,Verified,null
4427,YDL044C,Verified,mitochond
4428,YLR160C,Verified,null
4429,YDL011C,Dubious,cellular_component
4430,YER112W,Verified,cytoplasm
4431,YDR355C,Dubious,cellular_component
4432,YKR100C,Verified,null
4433,YIL084C,Verified,nucle
4434,YOR302W,Verified,cytosol
4435,YAR075W,Dubious,cellular_component
4436,YLR419W,Uncharacterized,null
4437,YHL016C,Verified,membrane
4438,YMR193W,Verified,mitochond
4439,YLL039C,Verified,cytoplasm
4440,YCR053W,Verified,null
4441,YML023C,Verified,null
4442,YLR091W,Verified,null
4443,YER047C,Verified,null
4444,YKR053C,Verified,endoplasm
4445,YML098W,Verified,null
4446,YLR420W,Verified,null
4447,YJR067C,Verified,null
4448,YDL153C,Verified,nucle
4449,YMR071C,Verified,membrane
4450,YIR033W,Verified,nucle
4451,YGL016W,Verified,cytoplasm
4452,YDL216C,Verified,null
4453,YMR120C,Verified,cytosol
4454,YER029C,Verified,null
4455,YKR075C,Uncharacterized,null
4456,YOR194C,Verified,null
4457,YMR200W,Verified,membrane
4458,YPR034W,Verified,nucle
4459,YGR233C,Verified,nucle
4460,YCR039C,Verified,nucle
4461,YPR061C,Verified,mitochond
4462,YDR271C,Dubious,cellular_component
4463,YOR299W,Verified,null
4464,YDR224C,Verified,nucle
4465,YHR189W,Verified,null
4466,YLR385C,Verified,null
4467,YDR013W,Verified,null
4468,YLR218C,Verified,membrane
4469,YBR138C,Uncharacterized,null
4470,YNL162W,Verified,cytosol
4471,YDR362C,Verified,null
4472,YNL115C,Uncharacterized,null
4473,YGL138C,Uncharacterized,null
4474,YJL174W,Verified,extracellular
4475,YLR298C,Verified,null
4476,YNL057W,Dubious,cellular_component
4477,YDR157W,Dubious,cellular_component
4478,YJR058C,Verified,null
4479,YPR156C,Verified,membrane
4480,YDR359C,Verified,null
4481,YKL124W,Verified,null
4482,YDR304C,Verified,endoplasm
4483,YKL171W,Verified,null
4484,YOR136W,Verified,mitochond
4485,YJL056C,Verified,nucle
4486,YPL063W,Verified,membrane
4487,YOL142W,Verified,nucle
4488,YDR287W,Verified,cellular_component
4489,YGL209W,Verified,nucle
4490,YLR400W,Dubious,cellular_component
4491,YAL041W,Verified,nucle
4492,YDR199W,Dubious,cellular_component
4493,YPL127C,Verified,nucle
4494,YJL090C,Verified,null
4495,YBR196C,Uncharacterized,mitochond
4496,YHR140W,Uncharacterized,null
4497,YDR002W,Verified,nucle
4498,YOL164W,Verified,cellular_component
4499,YNL039W,Verified,null
4500,YLR198C,Dubious,cellular_component
4501,YJL205C,Verified,null
4502,YJR118C,Verified,null
4503,YIL141W,Dubious,cellular_component
4504,YLR245C,Verified,nucle
4505,YGL083W,Verified,null
4506,YGR101W,Verified,membrane
4507,YLR232W,Dubious,cellular_component
4508,YDL237W,Verified,cellular_component
4509,YJR085C,Verified,null
4510,YOL077C,Verified,nucle
4511,YDR137W,Verified,membrane
4512,YHR031C,Verified,nucle
4513,YKL209C,Verified,membrane
4514,YGR049W,Verified,null
4515,YDL061C,Verified,cytosol
4516,YLR441C,Verified,cytosol
4517,YIL010W,Verified,nucle
4518,YEL033W,Uncharacterized,cellular_component
4519,YNR051C,Verified,cytoplasm
4520,YBR292C,Dubious,cellular_component
4521,YGR005C,Verified,null
4522,YML111W,Verified,null
4523,YHL034C,Verified,cytoplasm
4524,YGL240W,Verified,null
4525,YLR332W,Verified,membrane
4526,YOR392W,Dubious,cellular_component
4527,YGL254W,Verified,nucle
4528,YOL059W,Verified,mitochond
4529,YFR006W,Uncharacterized,null
4530,YHL031C,Verified,membrane
4531,YLR444C,Dubious,cellular_component
4532,YOR026W,Verified,nucle
4533,YER036C,Verified,nucle
4534,YOR090C,Verified,mitochond
