,gene,validation,localization
3236,YOR013W,Dubious,molecular_function
3237,YMR325W,Verified,molecular_function
3238,YDR390C,Verified,null
3239,YNL150W,Dubious,molecular_function
3240,SCER_lnc0435,null,null
3241,YDR314C,Verified,molecular_function
3242,YKL098W,Verified,molecular_function
3243,YJL133W,Verified,transmembrane
3244,YNL333W,Verified,null
3245,YBL084C,Verified,null
3246,YKL018W,Verified,histone
3247,YBR111C,Verified,ADP
3248,YFL047W,Verified,null
3249,YPR144C,Verified,molecular_function
3250,YKL136W,Dubious,molecular_function
3251,YIL166C,Uncharacterized,transporter
3252,YPL026C,Verified,kinase
3253,YIR011C,Verified,null
3254,YDR444W,Uncharacterized,molecular_function
3255,YOL154W,Verified,molecular_function
3256,YGL235W,Uncharacterized,molecular_function
3257,YBR130C,Verified,null
3258,YOR311C,Verified,kinase
3259,YOR344C,Verified,transcription
3260,YBR159W,Verified,null
3261,YDR189W,Verified,null
3262,YAL028W,Verified,molecular_function
3263,YPR092W,Dubious,molecular_function
3264,YGL160W,Verified,ADP
3265,YOR079C,Verified,transmembrane
3266,YCL030C,Verified,dehydrogenase
3267,YHR132C,Verified,peptidase
3268,YOL049W,Verified,null
3269,YDR014W,Verified,molecular_function
3270,YBR180W,Verified,transmembrane
3271,YIL093C,Verified,null
3272,YLR397C,Verified,ATP
3273,YDR463W,Verified,RNA polymerase
3274,YIL104C,Verified,null
3275,YIL151C,Uncharacterized,molecular_function
3276,YJL215C,Dubious,molecular_function
3277,YPL102C,Dubious,molecular_function
3278,YLR255C,Dubious,molecular_function
3279,YGR144W,Verified,null
3280,YGR111W,Uncharacterized,molecular_function
3281,YGL155W,Verified,null
3282,YJR095W,Verified,null
3283,YOL063C,Verified,molecular_function
3284,YLR466W,Verified,null
3285,YJL193W,Uncharacterized,molecular_function
3286,YEL027W,Verified,transmembrane
3287,YOL014W,Uncharacterized,molecular_function
3288,YDR123C,Verified,transcription
3289,YNL235C,Dubious,molecular_function
3290,YLR057W,Verified,molecular_function
3291,YLR320W,Verified,molecular_function
3292,YFR014C,Verified,kinase
3293,YMR231W,Verified,null
3294,YLR452C,Verified,null
3295,YJR160C,Verified,transmembrane
3296,YOR086C,Verified,null
3297,YDR020C,Uncharacterized,molecular_function
3298,YGR053C,Uncharacterized,molecular_function
3299,YPL213W,Verified,molecular_function
3300,YNL082W,Verified,ATP
3301,YOR279C,Verified,null
3302,YPL264C,Uncharacterized,molecular_function
3303,YOR224C,Verified,RNA polymerase
3304,YGL060W,Verified,molecular_function
3305,YCL046W,Dubious,molecular_function
3306,YNL188W,Verified,null
3307,YGR191W,Verified,transmembrane
3308,YBL061C,Verified,null
3309,YMR140W,Verified,molecular_function
3310,YGL034C,Uncharacterized,molecular_function
3311,YPR114W,Uncharacterized,molecular_function
3312,YBR018C,Verified,null
3313,YPR163C,Verified,null
3314,YEL005C,Verified,molecular_function
3315,YDR035W,Verified,null
3316,YOR242C,Verified,molecular_function
3317,YCR059C,Verified,null
3318,YGL053W,Verified,molecular_function
3319,YCR004C,Verified,null
3320,YDR115W,Verified,null
3321,YMR166C,Verified,transmembrane
3322,YML038C,Verified,transmembrane
3323,YPR054W,Verified,kinase
3324,YBR098W,Verified,null
3325,SCER_lnc0112,null,null
3326,YLR031W,Uncharacterized,molecular_function
3327,YDL159W,Verified,kinase
3328,YJR038C,Dubious,molecular_function
3329,YGL018C,Verified,null
3330,YMR075W,Verified,molecular_function
3331,YMR020W,Verified,null
3332,YDR379W,Verified,null
3333,YHR169W,Verified,ATP
3334,YLR296W,Dubious,molecular_function
3335,YDR215C,Dubious,molecular_function
3336,YNL059C,Verified,ATP
3337,YBL042C,Verified,transmembrane
3338,YPL161C,Verified,molecular_function
3339,YIL121W,Verified,transmembrane
3340,YLR278C,Uncharacterized,null
3341,YOR293W,Verified,null
3342,YGR239C,Verified,null
3343,YKL111C,Dubious,molecular_function
3344,YJL041W,Verified,transporter
3345,YDL097C,Verified,null
3346,YLR203C,Verified,null
3347,YKR004C,Verified,molecular_function
3348,YML096W,Uncharacterized,molecular_function
3349,YHR192W,Verified,molecular_function
3350,YPL052W,Verified,null
3351,YIL003W,Verified,ATP
3352,YBR163W,Verified,null
3353,YDR465C,Verified,null
3354,YNL210W,Verified,null
3355,YKL079W,Verified,null
3356,YFR044C,Verified,peptidase
3357,YFR033C,Verified,null
3358,YJR116W,Uncharacterized,molecular_function
3359,YGL229C,Verified,null
3360,YLR356W,Verified,molecular_function
3361,YKL057C,Verified,null
3362,YGL098W,Verified,receptor
3363,YJR056C,Verified,molecular_function
3364,YMR326C,Dubious,molecular_function
3365,YLR404W,Verified,molecular_function
3366,YGR161C,Uncharacterized,molecular_function
3367,YDL162C,Dubious,molecular_function
3368,YPL069C,Verified,null
3369,YGL216W,Verified,ATP
3370,YFL031W,Verified,transcription
3371,YJR138W,Verified,null
3372,YKL179C,Verified,molecular_function
3373,YJL145W,Verified,transporter
3374,YBR132C,Verified,molecular_function
3375,YPL192C,Verified,molecular_function
3376,YNL004W,Verified,null
3377,YOR265W,Verified,null
3378,YJR079W,Uncharacterized,molecular_function
3379,YDR172W,Verified,null
3380,YPR199C,Verified,RNA polymerase
3381,YPL194W,Verified,molecular_function
3382,YDR426C,Dubious,molecular_function
3383,YOR365C,Uncharacterized,molecular_function
3384,YDR394W,Verified,ATP
3385,YOR330C,Verified,exonuclease activity
3386,YAR014C,Verified,null
3387,YOR387C,Uncharacterized,molecular_function
3388,YOL082W,Verified,null
3389,YOR030W,Verified,molecular_function
3390,YOR065W,Verified,transporter
3391,YBR267W,Verified,null
3392,YNL250W,Verified,kinase
3393,YOL115W,Verified,ATP
3394,YDR457W,Verified,null
3395,YNR031C,Verified,kinase
3396,YNL131W,Verified,null
3397,YBL005W,Verified,transcription
3398,YDR193W,Dubious,molecular_function
3399,YDR041W,Verified,null
3400,YGR070W,Verified,null
3401,YCR105W,Verified,ADP
3402,YBL101C,Verified,molecular_function
3403,YPL236C,Verified,kinase
3404,YDR370C,Verified,exonuclease activity
3405,YPR015C,Uncharacterized,null
3406,YDR488C,Verified,ATP
3407,YDL050C,Dubious,molecular_function
3408,YLR154C,Uncharacterized,null
3409,YGR256W,Verified,dehydrogenase
3410,YEL042W,Verified,null
3411,YPR048W,Verified,null
3412,YLR014C,Verified,transcription
3413,YER126C,Verified,molecular_function
3414,YOR113W,Verified,RNA polymerase
3415,YGR224W,Verified,transporter
3416,YHR117W,Verified,null
3417,YBR040W,Verified,molecular_function
3418,YPL258C,Verified,kinase
3419,YCR045C,Verified,peptidase
3420,YKL203C,Verified,kinase
3421,YHR017W,Verified,molecular_function
3422,YDL036C,Verified,null
3423,YCL069W,Verified,transmembrane
3424,YLR434C,Dubious,molecular_function
3425,YML059C,Verified,null
3426,YKR045C,Uncharacterized,molecular_function
3427,YFL067W,Uncharacterized,molecular_function
3428,YER035W,Verified,null
3429,YPR128C,Verified,transmembrane
3430,YKL156W,Verified,null
3431,YHR148W,Verified,null
3432,SCER_lnc0045,null,null
3433,YDL110C,Verified,null
3434,YMR134W,Verified,molecular_function
3435,SCER_lnc0042,null,null
3436,SCER_lnc0041,null,null
3437,YJR071W,Dubious,molecular_function
3438,YIR025W,Verified,molecular_function
3439,YGR225W,Verified,null
3440,YGL006W,Verified,ATP
3441,YPL006W,Verified,transporter
3442,YKR067W,Verified,transcription
3443,YOR168W,Verified,tRNA
3444,YMR043W,Verified,RNA polymerase
3445,YML077W,Verified,null
3446,YER068W,Verified,null
3447,YER013W,Verified,ATP
3448,YMR269W,Verified,molecular_function
3449,YMR092C,Verified,null
3450,YJL008C,Verified,null
3451,YGL067W,Verified,NAD+
3452,YDR230W,Dubious,molecular_function
3453,YPR073C,Verified,null
3454,YER188W,Dubious,molecular_function
3455,YHL039W,Verified,null
3456,YDL136W,Verified,null
3457,YGR270W,Verified,histone
3458,YHR177W,Verified,null
3459,YOR332W,Verified,ATP
3460,YDR046C,Verified,transmembrane
3461,SCER_lnc0450,null,null
3462,YDL245C,Verified,transmembrane
3463,YDR316W,Verified,null
3464,YNL107W,Verified,molecular_function
3465,YDL210W,Verified,transmembrane
3466,YDR479C,Verified,molecular_function
3467,YKL096W,Verified,null
3468,YBR113W,Dubious,molecular_function
3469,YDR238C,Verified,molecular_function
3470,YNL069C,Verified,null
3471,YGL191W,Verified,null
3472,YFL041W,Verified,null
3473,YJL168C,Verified,histone
3474,YDR145W,Verified,transcription
3475,YDR330W,Verified,molecular_function
3476,YPR146C,Dubious,molecular_function
3477,YJL062W,Verified,null
3478,YNL325C,Verified,null
3479,YPL020C,Verified,peptidase
3480,YOR102W,Dubious,molecular_function
3481,YKL130C,Verified,null
3482,YOR346W,Verified,null
3483,YAR031W,Verified,molecular_function
3484,YGL233W,Verified,null
3485,YGR113W,Verified,null
3486,YLR319C,Verified,null
3487,YMR235C,Verified,null
3488,YBR278W,Verified,null
3489,YDR295C,Verified,histone
3490,YJR159W,Verified,dehydrogenase
3491,YHR134W,Verified,peptidase
3492,YER041W,Verified,null
3493,YBR186W,Verified,ATP
3494,YIL153W,Verified,null
3495,YLR184W,Dubious,molecular_function
3496,YJL217W,Verified,molecular_function
3497,YIL102C,Uncharacterized,molecular_function
3498,YLR399C,Verified,transcription
3499,YAL011W,Verified,null
3500,YBR036C,Verified,null
3501,YBR244W,Verified,null
3502,YBR179C,Verified,null
3503,YPL155C,Verified,null
3504,YJR097W,Verified,null
3505,YGR142W,Verified,null
3506,YPL100W,Verified,null
3507,YLR257W,Verified,molecular_function
3508,YBL026W,Verified,null
3509,YDR121W,Verified,null
3510,YNL233W,Verified,null
3511,YPL211W,Verified,molecular_function
3512,YDL077C,Verified,null
3513,YOR222W,Verified,transmembrane
3514,YEL021W,Verified,null
3515,YOL061W,Verified,kinase
3516,YLR008C,Verified,ATP
3517,YHR210C,Uncharacterized,molecular_function
3518,YLR464W,Uncharacterized,molecular_function
3519,YJL191W,Verified,rRNA binding
3520,YMR219W,Verified,molecular_function
3521,YLR055C,Verified,transcription
3522,YJR061W,Uncharacterized,molecular_function
3523,YNR076W,Verified,molecular_function
3524,YFR016C,Verified,molecular_function
3525,YHR016C,Verified,null
3526,YLR450W,Verified,ADP
3527,YNL133C,Verified,molecular_function
3528,YOR379C,Dubious,molecular_function
3529,YIL095W,Verified,kinase
3530,YOR084W,Verified,null
3531,YNL084C,Verified,null
3532,YGR055W,Verified,transmembrane
3533,YOR051C,Verified,molecular_function
3534,YBR287W,Uncharacterized,molecular_function
3535,YER174C,Verified,transcription
3536,YCL048W,Verified,molecular_function
3537,YMR142C,Verified,null
3538,YDL182W,Verified,null
3539,YGL121C,Verified,null
3540,YOR040W,Verified,hydrolase
3541,YBL067C,Verified,null
3542,YLR168C,Verified,molecular_function
3543,YDL019C,Verified,transporter
3544,YNL300W,Uncharacterized,molecular_function
3545,YMR273C,Verified,null
3546,YOR123C,Verified,transcription
3547,YGR295C,Verified,molecular_function
3548,YCR002C,Verified,null
3549,YMR164C,Verified,transcription
3550,YDR113C,Verified,null
3551,YLL031C,Verified,transmembrane
3552,YLR033W,Verified,null
3553,YLL064C,Verified,molecular_function
3554,YBR021W,Verified,null
3555,YBR230C,Verified,null
3556,YMR077C,Verified,null
3557,YJR036C,Verified,null
3558,SCER_lnc1253,null,null
3559,YNL199C,Verified,transcription
3560,YFL008W,Verified,ATP
3561,YDR217C,Verified,histone
3562,YNL020C,Verified,kinase
3563,YLR290C,Verified,molecular_function
3564,YPL163C,Verified,molecular_function
3565,YIL123W,Verified,molecular_function
3566,YMR246W,Verified,null
3567,YPR161C,Verified,kinase
3568,YOR291W,Verified,molecular_function
3569,YKL117W,Verified,null
3570,YMR059W,Verified,tRNA
3571,YDR062W,Verified,null
3572,YJL043W,Uncharacterized,molecular_function
3573,YHR190W,Verified,null
3574,YLR106C,Verified,ATP
3575,YKR002W,Verified,null
3576,YDR279W,Verified,null
3577,YDL099W,Verified,molecular_function
3578,YLR201C,Verified,molecular_function
3579,YML090W,Dubious,molecular_function
3580,YJL147C,Uncharacterized,molecular_function
3581,YIL054W,Uncharacterized,molecular_function
3582,YPL054W,Verified,molecular_function
3583,YIL001W,Uncharacterized,molecular_function
3584,YPL149W,Verified,null
3585,YBR165W,Verified,molecular_function
3586,YHR075C,Verified,hydrolase
3587,YGL041C,Dubious,molecular_function
3588,YFR031C,Verified,ATP
3589,YDR068W,Verified,molecular_function
3590,YJR110W,Verified,null
3591,YIL149C,Verified,null
3592,YNR015W,Verified,tRNA
3593,YLR350W,Verified,molecular_function
3594,YBL103C,Verified,transcription
3595,YGR163W,Verified,null
3596,YKL022C,Verified,null
3597,YKL055C,Verified,ADP
3598,YDL164C,Verified,ATP
3599,YJR050W,Verified,null
3600,YOR156C,Verified,null
3601,YNL006W,Verified,kinase
3602,YGL210W,Verified,null
3603,YLR376C,Verified,molecular_function
3604,YAL058W,Verified,null
3605,YFL033C,Verified,kinase
3606,YJR136C,Verified,molecular_function
3607,YJL098W,Verified,null
3608,YML108W,Verified,molecular_function
3609,YMR310C,Uncharacterized,null
3610,YBL038W,Verified,null
3611,YCL010C,Verified,transcription
3612,YGR189C,Verified,null
3613,YHL042W,Uncharacterized,molecular_function
3614,YNL278W,Verified,molecular_function
3615,YKL047W,Verified,molecular_function
3616,YOR363C,Verified,transcription
3617,YDR396W,Dubious,molecular_function
3618,YOR067C,Verified,null
3619,YGR094W,Verified,tRNA
3620,YNR048W,Verified,molecular_function
3621,YDR191W,Verified,histone
3622,YHR028C,Verified,peptidase
3623,YBR265W,Verified,null
3624,YBL007C,Verified,null
3625,YNR037C,Verified,null
3626,YOL113W,Verified,kinase
3627,YCL024W,Verified,kinase
3628,YOL084W,Verified,molecular_function
3629,YAL032C,Verified,null
3630,YGL145W,Verified,molecular_function
3631,YNL283C,Verified,transmembrane
3632,YNL252C,Verified,null
3633,YGL248W,Verified,null
3634,YDR511W,Verified,molecular_function
3635,YKL035W,Verified,null
3636,YBR068C,Verified,transmembrane
3637,YDR043C,Verified,RNA polymerase
3638,YGR076C,Verified,null
3639,YEL015W,Verified,null
3640,YGR254W,Verified,null
3641,YEL040W,Verified,null
3642,YPR013C,Uncharacterized,null
3643,YPL230W,Verified,null
3644,YLR271W,Uncharacterized,molecular_function
3645,YHR115C,Verified,null
3646,YER124C,Verified,molecular_function
3647,YER153C,Verified,null
3648,YPL256C,Verified,kinase
3649,YDL034W,Dubious,molecular_function
3650,YKL201C,Verified,null
3651,YOL026C,Verified,molecular_function
3652,YLR366W,Dubious,molecular_function
3653,YDL069C,Verified,null
3654,YGL167C,Verified,ATP
3655,YDR236C,Verified,kinase
3656,YER037W,Verified,null
3657,YCR092C,Verified,null
3658,YJL111W,Verified,null
3659,YHR021C,Verified,null
3660,YNL192W,Verified,null
3661,YLL010C,Verified,null
3662,YLR436C,Verified,molecular_function
3663,SCER_lnc0064,null,null
3664,YJR077C,Verified,transmembrane
3665,YDL112W,Verified,tRNA
3666,YBR002C,Verified,null
3667,YKL109W,Verified,transcription
3668,YKL154W,Verified,null
3669,YOL019W,Uncharacterized,molecular_function
3670,YLR121C,Verified,peptidase
3671,YDL052C,Verified,null
3672,YKR061W,Verified,null
3673,YML075C,Verified,ADP
3674,YML002W,Uncharacterized,molecular_function
3675,YLR052W,Verified,molecular_function
3676,YER011W,Verified,null
3677,YMR090W,Uncharacterized,molecular_function
3678,YHR099W,Verified,histone
3679,YKL132C,Verified,null
3680,YHR171W,Verified,null
3681,YDR258C,Verified,ATP
3682,YKL094W,Verified,null
3683,YNL259C,Verified,null
3684,YDR318W,Verified,molecular_function
3685,YMR251W,Verified,null
3686,YER080W,Verified,molecular_function
3687,YPL179W,Verified,null
3688,YDL247W,Verified,transmembrane
3689,YJR019C,Verified,hydrolase
3690,YDR147W,Verified,kinase
3691,YMR031C,Verified,molecular_function
3692,YBL080C,Verified,tRNA
3693,YMR136W,Verified,transcription
3694,YDL083C,Verified,null
3695,YPL022W,Verified,null
3696,YDR336W,Uncharacterized,molecular_function
3697,YJL060W,Verified,null
3698,YOR100C,Verified,null
3699,YPL095C,Verified,null
3700,YNL327W,Verified,null
3701,YPR140W,Verified,null
3702,YGR048W,Verified,null
3703,YIR001C,Verified,null
3704,YGR115C,Dubious,molecular_function
3705,YBR279W,Verified,transcription
3706,YAR033W,Verified,molecular_function
3707,YOR340C,Verified,RNA polymerase
3708,YGR140W,Verified,null
3709,YOL158C,Verified,transmembrane
3710,YOR122C,Verified,null
3711,YBR151W,Verified,molecular_function
3712,YBR184W,Uncharacterized,molecular_function
3713,YGL231C,Verified,molecular_function
3714,YHR136C,Verified,null
3715,YDR018C,Uncharacterized,null
3716,YDR297W,Verified,null
3717,YFL065C,Uncharacterized,molecular_function
3718,YBR246W,Verified,null
3719,YIL100W,Dubious,molecular_function
3720,YLR186W,Verified,null
3721,YIL155C,Verified,dehydrogenase
3722,YDR302W,Verified,null
3723,YJL211C,Dubious,molecular_function
3724,YAL013W,Verified,molecular_function
3725,YDR098C,Verified,transcription
3726,YJR099W,Verified,null
3727,YLR259C,Verified,ATP
3728,YPL157W,Verified,null
3729,YKL005C,Verified,histone
3730,YDR418W,Verified,null
3731,YPL217C,Verified,null
3732,YEL023C,Uncharacterized,molecular_function
3733,YMR241W,Verified,transmembrane
3734,YOL067C,Verified,transcription
3735,YOR275C,Verified,molecular_function
3736,YDL075W,Verified,null
3737,YDR127W,Verified,ADP
3738,YOL018C,Verified,receptor
3739,YOR220W,Verified,molecular_function
3740,YLL048C,Verified,ATP
3741,YNL264C,Verified,transporter
3742,YHR212C,Dubious,molecular_function
3743,YLR053C,Uncharacterized,molecular_function
3744,YLR462W,Uncharacterized,molecular_function
3745,YPR203W,Uncharacterized,molecular_function
3746,YIL075C,Verified,peptidase
3747,YNL335W,Verified,null
3748,YLR324W,Verified,molecular_function
3749,YOL098C,Verified,molecular_function
3750,YNR074C,Verified,null
3751,YHR014W,Verified,molecular_function
3752,YIL097W,Verified,null
3753,YOL045W,Verified,kinase
3754,YFR010W,Dubious,null
3755,YHL009C,Verified,null
3756,SCER_lnc0060,null,null
3757,YPR101W,Verified,null
3758,YOR053W,Dubious,molecular_function
3759,YLR304C,Verified,null
3760,YNL048W,Verified,null
3761,YNL086W,Verified,molecular_function
3762,YGL064C,Verified,ATP
3763,SCER_lnc0069,null,null
3764,YMR119W,Dubious,null
3765,YER176W,Verified,null
3766,YPL279C,Verified,transmembrane
3767,YDL180W,Uncharacterized,molecular_function
3768,YGL127C,Verified,molecular_function
3769,YKL220C,Verified,null
3770,YLR166C,Verified,molecular_function
3771,YMR271C,Verified,null
3772,YBL065W,Dubious,molecular_function
3773,YPL004C,Verified,null
3774,YMR199W,Verified,kinase
3775,YER118C,Verified,kinase
3776,YMR162C,Verified,ATP
3777,YEL009C,Verified,transcription
3778,YKR106W,Verified,null
3779,YDR498C,Verified,receptor
3780,YLL066C,Uncharacterized,null
3781,YDR111C,Uncharacterized,null
3782,YBR023C,Verified,null
